label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
pinching,0.7011886835098267,0.8959764242172241,-3.4408529359097884e-07,0.6474625468254089,0.8326481580734253,-0.02014232613146305,0.6083521246910095,0.7240109443664551,-0.0323014035820961,0.5914674997329712,0.6386964321136475,-0.04775593802332878,0.5813122391700745,0.5619403123855591,-0.06122170388698578,0.6394169330596924,0.6222944855690002,0.009914650581777096,0.6274639368057251,0.5546373128890991,-0.022863956168293953,0.6053760647773743,0.5217816233634949,-0.03789732605218887,0.5870106220245361,0.5052259564399719,-0.04390539601445198,0.6877870559692383,0.6278844475746155,-0.00031610106816515326,0.6717845797538757,0.5494047999382019,-0.044234998524188995,0.6556707620620728,0.6527619957923889,-0.04466134309768677,0.6639276146888733,0.6971668004989624,-0.028259754180908203,0.7368313670158386,0.6522771120071411,-0.01813245750963688,0.7153770923614502,0.5999322533607483,-0.06732961535453796,0.6935796141624451,0.6979466080665588,-0.04797232151031494,0.6989589929580688,0.7350322604179382,-0.018085584044456482,0.7842667698860168,0.6924149394035339,-0.03797125071287155,0.7580762505531311,0.6479364037513733,-0.06733646243810654,0.7327798008918762,0.714623749256134,-0.0496118925511837,0.7317578196525574,0.7475672364234924,-0.026944473385810852
pinching,0.6956061720848083,0.8924673795700073,-3.871466844884708e-07,0.6425567865371704,0.8272998332977295,-0.01627589575946331,0.603371798992157,0.7197186350822449,-0.027130858972668648,0.5865482091903687,0.6349584460258484,-0.042674459517002106,0.5769772529602051,0.5572770237922668,-0.056631311774253845,0.639820396900177,0.6203452944755554,0.013873043470084667,0.6271585822105408,0.5528938174247742,-0.017946265637874603,0.6013017296791077,0.5192493200302124,-0.0318884514272213,0.5792374014854431,0.5011891722679138,-0.03745250031352043,0.6855981945991516,0.6260089874267578,0.0015558860031887889,0.6638778448104858,0.5471943616867065,-0.04010917991399765,0.647040605545044,0.6499972939491272,-0.038757506757974625,0.65846186876297,0.6894064545631409,-0.02188076823949814,0.7329131364822388,0.649685800075531,-0.01827543042600155,0.7064248323440552,0.5963630080223083,-0.06574282050132751,0.685405969619751,0.6953901052474976,-0.04444873705506325,0.6944366693496704,0.7300995588302612,-0.014020389877259731,0.7795079946517944,0.689164400100708,-0.040097832679748535,0.7497278451919556,0.6431968212127686,-0.06846238672733307,0.7245049476623535,0.7103593349456787,-0.049785614013671875,0.7262212038040161,0.7432801723480225,-0.026935765519738197
pinching,0.5424354076385498,0.7761903405189514,-6.071485927350295e-07,0.49020594358444214,0.7358057498931885,-0.01238693855702877,0.4355980455875397,0.6263516545295715,-0.019478661939501762,0.4038164019584656,0.5444713830947876,-0.03106587380170822,0.37959927320480347,0.47370555996894836,-0.04153335839509964,0.48553740978240967,0.5183737874031067,0.010476822964847088,0.4545527696609497,0.4491989016532898,-0.02677932381629944,0.41140156984329224,0.43208423256874084,-0.04686438664793968,0.37455326318740845,0.42589741945266724,-0.056585367769002914,0.5276349186897278,0.5156087279319763,-0.0020800253842025995,0.48160168528556824,0.454636812210083,-0.04123525321483612,0.4725241959095001,0.5560093522071838,-0.04186401143670082,0.49081775546073914,0.5919176936149597,-0.030700674280524254,0.5731843113899231,0.5332746505737305,-0.02213333360850811,0.5221819877624512,0.4910265803337097,-0.06609603017568588,0.5125874280929565,0.5902291536331177,-0.04553386569023132,0.5318962335586548,0.6187483668327332,-0.019670454785227776,0.6205793619155884,0.5655286312103271,-0.04392177239060402,0.5715574026107788,0.5263509154319763,-0.07163287699222565,0.5548905730247498,0.5969958901405334,-0.054445963352918625,0.5680602192878723,0.6278743147850037,-0.03489891067147255
pinching,0.553068220615387,0.7904654145240784,-6.657841709056811e-07,0.4954720735549927,0.7343301773071289,-0.016939671710133553,0.44044139981269836,0.6164869666099548,-0.0301876962184906,0.40534353256225586,0.5290322303771973,-0.04852348938584328,0.37222737073898315,0.4534243643283844,-0.06466977298259735,0.5011298060417175,0.49660786986351013,0.010075060650706291,0.4629448354244232,0.4312654435634613,-0.034529127180576324,0.4164413809776306,0.414196640253067,-0.05951593443751335,0.37334778904914856,0.4051593542098999,-0.07190470397472382,0.5453760027885437,0.4974355399608612,-0.003450461197644472,0.49067431688308716,0.4385826587677002,-0.047732964158058167,0.48418307304382324,0.5546586513519287,-0.04734382405877113,0.5062578320503235,0.587514340877533,-0.034814558923244476,0.5928811430931091,0.5188231468200684,-0.026038048788905144,0.5334120392799377,0.47343915700912476,-0.07581418752670288,0.5254607200622559,0.5862260460853577,-0.05077492818236351,0.5478307008743286,0.6157328486442566,-0.020971031859517097,0.6403053998947144,0.5560861229896545,-0.05128723010420799,0.5872089862823486,0.5145630240440369,-0.0820707380771637,0.5700905919075012,0.5912046432495117,-0.06218049302697182,0.5842272043228149,0.6216047406196594,-0.04011158272624016
pinching,0.7649673223495483,0.8426486849784851,-3.247137385642418e-07,0.7095854878425598,0.7715017795562744,-0.02190706506371498,0.6726723909378052,0.6634250283241272,-0.036837100982666016,0.6573584675788879,0.5761818885803223,-0.05570382624864578,0.6511161923408508,0.4947420358657837,-0.07223295420408249,0.707435667514801,0.5527377128601074,0.00982977356761694,0.696661651134491,0.490522563457489,-0.02430265210568905,0.673640251159668,0.45275959372520447,-0.03819812461733818,0.6548065543174744,0.437992662191391,-0.04273221641778946,0.758447527885437,0.5596287250518799,-0.0008401895756833255,0.7407829761505127,0.4820372760295868,-0.04519006609916687,0.7228738069534302,0.588903546333313,-0.042927443981170654,0.7329849600791931,0.632817268371582,-0.023748230189085007,0.8114389181137085,0.5847887992858887,-0.019732806831598282,0.7898623943328857,0.5333353281021118,-0.06967589259147644,0.7665632963180542,0.6355520486831665,-0.04662470892071724,0.7723851203918457,0.6737295985221863,-0.013559150509536266,0.8632970452308655,0.628252387046814,-0.04115111380815506,0.8418396711349487,0.5783696174621582,-0.07056134939193726,0.8138911724090576,0.6457965970039368,-0.050373729318380356,0.8105046153068542,0.6802356243133545,-0.02545495703816414
pinching,0.59266197681427,0.8970892429351807,-6.791094051550317e-07,0.5273317098617554,0.8424825668334961,-0.0074978722259402275,0.4754638969898224,0.7318637371063232,-0.012832414358854294,0.4464385509490967,0.6508904099464417,-0.02338552102446556,0.4105214476585388,0.5964117646217346,-0.032838545739650726,0.5219196081161499,0.6167665719985962,0.01729428395628929,0.48514002561569214,0.5590792894363403,-0.018810395151376724,0.4395536780357361,0.5565884113311768,-0.043593376874923706,0.40011513233184814,0.5628018379211426,-0.05655928701162338,0.5666788220405579,0.6148681640625,0.0027011625934392214,0.5220470428466797,0.5795634984970093,-0.03133857995271683,0.5166739821434021,0.6679061651229858,-0.037264756858348846,0.5352146029472351,0.7003877758979797,-0.03379659727215767,0.6130949258804321,0.635382354259491,-0.018703540787100792,0.5664379000663757,0.6124319434165955,-0.05472375825047493,0.5563020706176758,0.6985446214675903,-0.03849058225750923,0.5723376870155334,0.7251602411270142,-0.019894016906619072,0.6593366265296936,0.6726130247116089,-0.042055413126945496,0.6130902171134949,0.6446263790130615,-0.061960574239492416,0.5962353944778442,0.7094357013702393,-0.04480935260653496,0.6076271533966064,0.7381637692451477,-0.02788264863193035
pinching,0.771531879901886,0.6510289907455444,-2.162746959299966e-08,0.7215219140052795,0.576897919178009,-0.02710195817053318,0.6996368765830994,0.46691805124282837,-0.042723387479782104,0.698898196220398,0.37283462285995483,-0.06167275831103325,0.7008089423179626,0.28729403018951416,-0.07862702757120132,0.7132188677787781,0.37403225898742676,0.01135814469307661,0.7049091458320618,0.3097519278526306,-0.021983446553349495,0.7050966024398804,0.2594815194606781,-0.03926142305135727,0.7121736407279968,0.2351946085691452,-0.046376969665288925,0.7650429606437683,0.3829531669616699,0.005342965945601463,0.7722429037094116,0.29840296506881714,-0.04604961723089218,0.7596691846847534,0.39176177978515625,-0.05339747294783592,0.754753828048706,0.45059794187545776,-0.03829699009656906,0.8154035210609436,0.4079945683479309,-0.008662930689752102,0.8177395462989807,0.3498036563396454,-0.06289039552211761,0.7949256896972656,0.442596435546875,-0.050538502633571625,0.7824411988258362,0.49693551659584045,-0.02201223000884056,0.8620167374610901,0.4489925801753998,-0.02491401880979538,0.8629848957061768,0.3920415937900543,-0.0569663904607296,0.8340070843696594,0.44995731115341187,-0.04414369910955429,0.8114790916442871,0.49257028102874756,-0.023002099245786667
pinching,0.5258336067199707,0.714614987373352,-4.6608707293671614e-07,0.4809356927871704,0.6820770502090454,-0.048478513956069946,0.4357549250125885,0.6185818910598755,-0.08369022607803345,0.41262540221214294,0.558365523815155,-0.11630617082118988,0.4129684865474701,0.5026872158050537,-0.14193744957447052,0.4631722867488861,0.43600454926490784,-0.03544831648468971,0.4456721842288971,0.3890513777732849,-0.09148228913545609,0.4182324707508087,0.41286325454711914,-0.1177176833152771,0.40533533692359924,0.46420297026634216,-0.12591475248336792,0.5184606313705444,0.43346497416496277,-0.03206119313836098,0.49334824085235596,0.4200260639190674,-0.08119245618581772,0.4766899049282074,0.5273826122283936,-0.07886461913585663,0.4860677421092987,0.554410457611084,-0.06330583244562149,0.5703986287117004,0.45675358176231384,-0.039519526064395905,0.5430705547332764,0.47610709071159363,-0.0872870460152626,0.5215020179748535,0.5650849938392639,-0.0666346400976181,0.5246046185493469,0.5825700163841248,-0.039986759424209595,0.616978108882904,0.4988044202327728,-0.05261721462011337,0.5908973217010498,0.5157860517501831,-0.0794084444642067,0.5645641088485718,0.5764451622962952,-0.0652550458908081,0.5589873790740967,0.5899356007575989,-0.046456072479486465
neutral,0.6109091639518738,0.7697484493255615,-9.186420584228472e-07,0.5417208671569824,0.7070857882499695,-0.010950804688036442,0.4975988268852234,0.5917099714279175,-0.015534448437392712,0.48312366008758545,0.49811217188835144,-0.02610546350479126,0.4842781722545624,0.4214552938938141,-0.03045370988547802,0.5474752187728882,0.48311692476272583,0.021848343312740326,0.5115980505943298,0.4156411290168762,-0.021011507138609886,0.5051735639572144,0.49991917610168457,-0.04129781946539879,0.5181922316551208,0.5564994215965271,-0.04627642780542374,0.5896878838539124,0.48708295822143555,0.009984285570681095,0.5538406372070312,0.4230155348777771,-0.03256601095199585,0.5450600385665894,0.5289530158042908,-0.03659900277853012,0.5618688464164734,0.570137083530426,-0.025587601587176323,0.6336383819580078,0.5077797770500183,-0.010532676242291927,0.594233512878418,0.46155837178230286,-0.05418185144662857,0.5826721787452698,0.5686247944831848,-0.037125907838344574,0.5992408394813538,0.6055202484130859,-0.011745085939764977,0.6790726780891418,0.5427901148796082,-0.032852087169885635,0.6342085599899292,0.507836103439331,-0.0558156780898571,0.6155037879943848,0.5806282758712769,-0.04014047235250473,0.627268373966217,0.6110591888427734,-0.02014228142797947
neutral,0.7094348669052124,0.7702153325080872,-7.815100389052532e-07,0.6389955282211304,0.6809849143028259,-0.008318845182657242,0.6015052199363708,0.5629145503044128,-0.01260899193584919,0.5880574584007263,0.4710718095302582,-0.023954521864652634,0.5838468670845032,0.3931204676628113,-0.029791537672281265,0.6507869362831116,0.47278881072998047,0.026015909388661385,0.6298952698707581,0.399813711643219,-0.015804622322320938,0.6232461929321289,0.4804312288761139,-0.039205536246299744,0.634048581123352,0.5335926413536072,-0.04725101962685585,0.6958526968955994,0.48646748065948486,0.0117599256336689,0.6770691275596619,0.41323116421699524,-0.028826594352722168,0.660564661026001,0.5107563734054565,-0.03667975217103958,0.6730208396911621,0.553967297077179,-0.029897943139076233,0.7420386075973511,0.5148985385894775,-0.010670614428818226,0.7204851508140564,0.457791268825531,-0.04971679672598839,0.6975080966949463,0.5501722097396851,-0.034036386758089066,0.7060046195983887,0.5908186435699463,-0.011380372568964958,0.7872689962387085,0.5561879873275757,-0.03511033579707146,0.7614532709121704,0.5062010288238525,-0.052397895604372025,0.7350057363510132,0.5674086809158325,-0.03426340967416763,0.7394757270812988,0.6029292941093445,-0.013959894888103008
neutral,0.5175527334213257,0.7292802333831787,-8.183772592929017e-07,0.4385986626148224,0.6704699993133545,-0.004750522319227457,0.391571968793869,0.5661104917526245,-0.007099065463989973,0.3716578781604767,0.4864342212677002,-0.01656176894903183,0.3578770160675049,0.4262988865375519,-0.020477453246712685,0.42551368474960327,0.45548033714294434,0.029652075842022896,0.38690119981765747,0.3987134099006653,-0.012190250679850578,0.3821337819099426,0.4750230312347412,-0.03265632316470146,0.395713210105896,0.5130555033683777,-0.03765999153256416,0.46423596143722534,0.45368266105651855,0.015449888072907925,0.4187732934951782,0.40662509202957153,-0.026023129001259804,0.4154083728790283,0.4975489675998688,-0.031336572021245956,0.4356561601161957,0.5235828161239624,-0.021562641486525536,0.5073065161705017,0.4630599319934845,-0.007034748326987028,0.4569230079650879,0.4383320212364197,-0.04743573069572449,0.4552713632583618,0.5302321910858154,-0.03298095986247063,0.4762261211872101,0.5528396964073181,-0.010446515865623951,0.5524790287017822,0.4842754900455475,-0.031069345772266388,0.49825799465179443,0.4659431576728821,-0.04920937865972519,0.4933982193470001,0.5324562191963196,-0.033217404037714005,0.5138667225837708,0.5539348721504211,-0.013724641874432564
neutral,0.3827161192893982,0.49939101934432983,-7.364469070125779e-07,0.3175044357776642,0.4792909026145935,0.007549825124442577,0.27319279313087463,0.4208301901817322,0.01027687732130289,0.2503962814807892,0.36827513575553894,0.0037527456879615784,0.23599594831466675,0.3150465190410614,-0.0013828760711476207,0.2939192056655884,0.32852429151535034,0.036872994154691696,0.25771987438201904,0.2884099781513214,0.00974598340690136,0.2595999240875244,0.3496352732181549,-0.006702878978103399,0.2818068265914917,0.3916687071323395,-0.01166706532239914,0.3167746663093567,0.3156142234802246,0.02081865444779396,0.2729240655899048,0.2662859261035919,-0.011073428206145763,0.2787895202636719,0.3481179177761078,-0.020823534578084946,0.3082485795021057,0.3881693184375763,-0.015003960579633713,0.3484286367893219,0.3045314848423004,9.73641454038443e-06,0.30202701687812805,0.26530978083610535,-0.030731240287423134,0.3097372353076935,0.34911832213401794,-0.02372327633202076,0.33852994441986084,0.38456425070762634,-0.006738980300724506,0.38851261138916016,0.300603985786438,-0.020734241232275963,0.341417521238327,0.27343153953552246,-0.036014996469020844,0.3398951590061188,0.33019310235977173,-0.02479199878871441,0.36259666085243225,0.35888585448265076,-0.009110234677791595
neutral,0.28010451793670654,0.7015697360038757,-5.90267120514909e-07,0.22210374474525452,0.6651093363761902,0.012302112765610218,0.19886265695095062,0.6052332520484924,0.016468415036797523,0.1909359246492386,0.5566058158874512,0.012121240608394146,0.18726003170013428,0.5177782773971558,0.008222413249313831,0.22880353033542633,0.5443983674049377,0.03674263134598732,0.195492684841156,0.4995673596858978,0.026899073272943497,0.18807776272296906,0.531856119632721,0.016386615112423897,0.20088791847229004,0.56226646900177,0.010944890789687634,0.23863549530506134,0.5241021513938904,0.02399100549519062,0.19788435101509094,0.4825870394706726,0.01376917865127325,0.19220279157161713,0.5207764506340027,0.0030922740697860718,0.2074178159236908,0.5515797734260559,-0.0009023462189361453,0.25348788499832153,0.504280686378479,0.009198649786412716,0.20588445663452148,0.4698626697063446,-0.0002953875227831304,0.20140571892261505,0.5114820003509521,-0.002439679577946663,0.21816158294677734,0.541230320930481,-0.0006703769904561341,0.2707085907459259,0.48634031414985657,-0.005326918791979551,0.22740015387535095,0.4667086899280548,-0.007677359506487846,0.220805823802948,0.5011610984802246,-0.0019001164473593235,0.2343149185180664,0.5295815467834473,0.004668256267905235
